,Cidade,Area,Quartos,Banheiros,Vagas Garagem,Andar,Animal,Mobiliado,Condominio,Aluguel,IPTU,Seguro Incendio,Total
5695,True,,0,0,0,,True,True,R$450,"R$4,000",R$130,R$51,"R$4,631"
5696,True,,0,0,0,,True,True,"R$2,900","R$4,500",R$500,R$58,"R$7,958"
5697,True,,0,0,0,,True,True,R$600,"R$1,258",R$0,R$16,"R$1,874"
5698,True,,0,0,0,,True,True,R$0,"R$15,000",R$829,R$226,"R$16,060"
5699,True,,0,0,0,,True,True,Sem info,"R$7,000",R$417,R$106,"R$7,523"
5700,True,,0,0,0,,True,True,R$930,"R$2,300",R$84,R$30,"R$3,344"
5701,True,,0,0,0,,True,True,R$218,"R$2,585",R$0,R$10,"R$2,813"
5702,True,,0,0,0,,True,True,R$0,"R$1,500",R$50,R$23,"R$1,573"
5703,True,,0,0,0,,True,True,R$0,"R$4,500",R$189,R$68,"R$4,757"
5704,True,,0,0,0,,True,True,R$599,"R$1,275",R$161,R$17,"R$2,052"
5705,True,,0,0,0,,True,True,"R$1,100","R$1,500",R$42,R$20,"R$2,662"
5706,True,,0,0,0,,True,True,"R$3,313","R$12,000","R$1,252",R$153,"R$16,720"
5707,True,,0,0,0,,True,True,R$0,"R$1,300",R$55,R$20,"R$1,375"
5708,True,,0,0,0,,True,True,R$500,"R$3,400",R$23,R$44,"R$3,967"
5709,True,,0,0,0,,True,True,R$738,"R$3,500",R$115,R$45,"R$4,398"
5710,True,,0,0,0,,True,True,R$0,"R$1,100",R$35,R$14,"R$1,149"
5711,True,,0,0,0,,True,True,"R$1,350","R$2,400",R$150,R$31,"R$3,931"
5712,True,,0,0,0,,True,True,R$700,"R$2,326",R$160,R$9,"R$3,195"
5713,True,,0,0,0,,True,True,"R$3,000","R$7,200",R$700,R$92,"R$10,990"
5714,True,,0,0,0,,True,True,R$880,"R$3,990",R$394,R$51,"R$5,315"
5715,True,,0,0,0,,True,True,R$0,"R$1,320",R$167,R$20,"R$1,507"
5716,True,,0,0,0,,True,True,R$0,"R$3,300",R$250,R$50,"R$3,600"
5717,True,,0,0,0,,True,True,R$800,"R$3,950",R$417,R$51,"R$5,218"
5718,True,,0,0,0,,True,True,"R$3,835","R$6,650",R$667,R$85,"R$11,240"
5719,True,,0,0,0,,True,True,R$296,"R$12,000",R$0,R$181,"R$12,480"
5720,True,,0,0,0,,True,True,"R$2,500","R$6,000",R$500,R$77,"R$9,077"
5721,True,,0,0,0,,True,True,"R$2,000","R$7,500",R$0,R$96,"R$9,596"
5722,True,,0,0,0,,True,True,R$430,R$700,R$70,R$9,"R$1,209"
5723,True,,0,0,0,,True,True,R$0,"R$1,390",R$0,R$21,"R$1,411"
5724,True,,0,0,0,,True,True,R$616,"R$3,500",R$84,R$45,"R$4,245"
5725,True,,0,0,0,,True,True,Incluso,"R$1,600",R$80,R$25,"R$1,705"
5726,True,,0,0,0,,True,True,R$380,"R$2,500",R$0,R$32,"R$2,912"
5727,True,,0,0,0,,True,True,R$500,"R$4,000",R$0,R$51,"R$4,551"
5728,True,,0,0,0,,True,True,"R$1,300","R$4,000",R$218,R$51,"R$5,569"
5729,True,,0,0,0,,True,True,"R$2,021","R$6,000",R$996,R$77,"R$9,094"
5730,True,,0,0,0,,True,True,R$0,"R$8,600",R$479,R$130,"R$9,209"
5731,True,,0,0,0,,True,True,R$0,"R$1,200",R$0,R$16,"R$1,216"
5732,True,,0,0,0,,True,True,R$995,"R$3,000",R$0,R$39,"R$4,034"
5733,True,,0,0,0,,True,True,"R$1,224","R$1,600",R$465,R$21,"R$3,310"
5734,True,,0,0,0,,True,True,"R$3,000","R$5,520",R$0,R$70,"R$8,590"
5735,True,,0,0,0,,True,True,R$0,"R$4,300",R$57,R$65,"R$4,422"
5736,True,,0,0,0,,True,True,R$550,"R$1,900",R$20,R$25,"R$2,495"
5737,True,,0,0,0,,True,True,"R$2,100","R$3,400",R$542,R$44,"R$6,086"
5738,True,,0,0,0,,True,True,R$489,"R$1,877",R$0,R$24,"R$2,390"
5739,True,,0,0,0,,True,True,R$0,"R$12,000","R$2,334",R$181,"R$14,520"
5740,True,,0,0,0,,True,True,R$160,"R$2,000",R$0,R$26,"R$2,186"
5741,True,,0,0,0,,True,True,R$780,"R$1,590",R$230,R$21,"R$2,621"
5742,True,,0,0,0,,True,True,"R$1,290","R$2,800",R$489,R$36,"R$4,615"
5743,True,,0,0,0,,True,True,R$805,"R$3,900",R$120,R$50,"R$4,875"
5744,True,,0,0,0,,True,True,R$0,"R$4,000",R$0,R$61,"R$4,061"
5745,True,,0,0,0,,True,True,"R$2,000","R$9,000",R$492,R$115,"R$11,610"
5746,True,,0,0,0,,True,True,R$0,"R$3,300",R$317,R$50,"R$3,667"
5747,True,,0,0,0,,True,True,"R$4,844","R$15,000","R$2,050",R$191,"R$22,090"
5748,True,,0,0,0,,True,True,"R$3,800","R$7,650",R$667,R$97,"R$12,210"
5749,True,,0,0,0,,True,True,"R$5,300","R$10,000",R$0,R$127,"R$15,430"
5750,True,,0,0,0,,True,True,R$350,"R$1,455",R$0,R$11,"R$1,816"
5751,True,,0,0,0,,True,True,"R$1,054","R$4,000",R$106,R$51,"R$5,211"
5752,True,,0,0,0,,True,True,"R$9,900","R$15,000","R$2,200",R$191,"R$27,290"
5753,True,,0,0,0,,True,True,R$924,"R$2,500",R$0,R$11,"R$3,435"
5754,True,,0,0,0,,True,True,R$320,R$820,R$39,R$11,"R$1,190"
5755,True,,0,0,0,,True,True,R$508,"R$1,800",R$58,R$23,"R$2,389"
5756,True,,0,0,0,,True,True,"R$1,157","R$3,600",R$309,R$46,"R$5,112"
5757,True,,0,0,0,,True,True,R$400,"R$1,000",R$110,R$13,"R$1,523"
5758,True,,0,0,0,,True,True,"R$2,827","R$5,000","R$1,261",R$64,"R$9,152"
5759,True,,0,0,0,,True,True,R$0,R$800,R$0,R$13,R$813
5760,True,,0,0,0,,True,True,R$1,"R$4,500",R$752,R$68,"R$5,321"
5761,True,,0,0,0,,True,True,"R$4,021","R$12,500","R$1,335",R$159,"R$18,020"
5762,True,,0,0,0,,True,True,R$400,R$970,R$4,R$13,"R$1,387"
5763,True,,0,0,0,,True,True,"R$1,660","R$3,200","R$1,875",R$41,"R$6,776"
5764,True,,0,0,0,,True,True,R$750,"R$1,400",R$156,R$18,"R$2,324"
5765,True,,0,0,0,,True,True,R$0,"R$7,000",R$507,R$106,"R$7,613"
5766,True,,0,0,0,,True,True,R$879,"R$1,600",R$90,R$21,"R$2,590"
5767,True,,0,0,0,,True,True,R$630,"R$1,700",R$8,R$22,"R$2,360"
5768,True,,0,0,0,,True,True,R$600,"R$2,350",R$19,R$30,"R$2,999"
5769,True,,0,0,0,,True,True,R$0,"R$15,000",R$667,R$226,"R$15,890"
5770,True,,0,0,0,,True,True,R$804,"R$2,200",R$144,R$28,"R$3,176"
5771,True,,0,0,0,,True,True,R$0,"R$4,800",R$100,R$73,"R$4,973"
5772,True,,0,0,0,,True,True,R$504,"R$1,800",R$59,R$23,"R$2,386"
5773,True,,0,0,0,,True,True,"R$4,906","R$8,600","R$2,434",R$109,"R$16,050"
5774,True,,0,0,0,,True,True,R$320,"R$1,200",R$70,R$16,"R$1,606"
5775,True,,0,0,0,,True,True,R$0,"R$20,000","R$3,813",R$301,"R$24,110"
5776,True,,0,0,0,,True,True,R$0,"R$8,500",R$267,R$128,"R$8,895"
5777,True,,0,0,0,,True,True,R$450,"R$2,020",R$0,R$26,"R$2,496"
5778,True,,0,0,0,,True,True,Sem info,"R$1,500",R$84,R$23,"R$1,607"
5779,True,,0,0,0,,True,True,R$473,R$520,R$13,R$7,"R$1,013"
5780,True,,0,0,0,,True,True,R$550,"R$3,800",R$0,R$49,"R$4,399"
5781,True,,0,0,0,,True,True,R$852,"R$2,500",R$126,R$32,"R$3,510"
5782,True,,0,0,0,,True,True,"R$3,746","R$5,000","R$1,210",R$64,"R$10,020"
5783,True,,0,0,0,,True,True,R$0,R$900,R$25,R$14,R$939
5784,True,,0,0,0,,True,True,R$0,"R$1,850",R$167,R$28,"R$2,045"
5785,True,,0,0,0,,True,True,"R$2,000","R$1,500",R$309,R$20,"R$3,829"
5786,True,,0,0,0,,True,True,R$0,"R$1,550",R$221,R$24,"R$1,795"
5787,True,,0,0,0,,True,True,R$350,"R$1,500",R$60,R$20,"R$1,930"
5788,True,,0,0,0,,True,True,"R$4,200","R$7,000",R$334,R$89,"R$11,620"
5789,True,,0,0,0,,True,True,R$120,"R$1,300",R$39,R$17,"R$1,476"
5790,True,,0,0,0,,True,True,R$0,R$880,R$17,R$14,R$911
5791,True,,0,0,0,,True,True,"R$2,884","R$3,016",R$732,R$39,"R$6,671"
5792,True,,0,0,0,,True,True,"R$1,512","R$1,464",R$313,R$19,"R$3,308"
5793,True,,0,0,0,,True,True,R$0,"R$1,200",R$100,R$19,"R$1,319"
5794,True,,0,0,0,,True,True,"R$1,650","R$8,800",R$890,R$112,"R$11,450"
5795,True,,0,0,0,,True,True,R$415,"R$2,000",R$73,R$26,"R$2,514"
5796,True,,0,0,0,,True,True,R$650,"R$3,000",R$125,R$39,"R$3,814"
5797,True,,0,0,0,,True,True,"R$1,450","R$3,200",R$413,R$41,"R$5,104"
5798,True,,0,0,0,,True,True,"R$1,520","R$4,000",R$665,R$51,"R$6,236"
5799,True,,0,0,0,,True,True,"R$1,804","R$5,500",R$545,R$70,"R$7,919"
5800,True,,0,0,0,,True,True,R$0,"R$7,100",R$0,R$107,"R$7,207"
5801,True,,0,0,0,,True,True,"R$2,500","R$9,000",R$363,R$115,"R$11,980"
5802,True,,0,0,0,,True,True,"R$2,500","R$7,220",R$560,R$92,"R$10,370"
5803,True,,0,0,0,,True,True,"R$1,630","R$4,350",R$742,R$56,"R$6,778"
5804,True,,0,0,0,,True,True,R$722,"R$3,800",R$282,R$28,"R$4,832"
5805,True,,0,0,0,,True,True,R$850,"R$3,000",R$210,R$39,"R$4,099"
5806,True,,0,0,0,,True,True,R$0,"R$4,200",R$250,R$64,"R$4,514"
5807,True,,0,0,0,,True,True,R$0,"R$1,400",R$44,R$22,"R$1,466"
5808,True,,0,0,0,,True,True,R$830,"R$4,800",R$130,R$61,"R$5,821"
5809,True,,0,0,0,,True,True,R$0,"R$5,000",R$565,R$76,"R$5,641"
5810,True,,0,0,0,,True,True,R$0,"R$9,000","R$3,000",R$136,"R$12,140"
5811,True,,0,0,0,,True,True,R$355,"R$1,340",R$0,R$17,"R$1,712"
5812,True,,0,0,0,,True,True,R$785,"R$1,600",R$0,R$21,"R$2,406"
5813,True,,0,0,0,,True,True,"R$3,500","R$4,500",R$0,R$58,"R$8,058"
5814,True,,0,0,0,,True,True,R$0,"R$4,000",R$430,R$61,"R$4,491"
5815,True,,0,0,0,,True,True,R$602,"R$1,800",R$130,R$23,"R$2,555"
5816,True,,0,0,0,,True,True,"R$1,958","R$5,100",R$342,R$65,"R$7,465"
5817,True,,0,0,0,,True,True,R$602,"R$1,800",R$130,R$23,"R$2,555"
5818,True,,0,0,0,,True,True,R$0,"R$1,350",R$62,R$18,"R$1,430"
5819,True,,0,0,0,,True,True,R$1,"R$3,700",R$100,R$56,"R$3,857"
5820,True,,0,0,0,,True,True,"R$1,798","R$4,300",R$372,R$55,"R$6,525"
5821,True,,0,0,0,,True,True,R$0,"R$4,700",R$2,R$71,"R$4,773"
5822,True,,0,0,0,,True,True,R$0,"R$12,000",R$959,R$181,"R$13,140"
5823,True,,0,0,0,,True,True,R$475,"R$3,008",R$0,R$39,"R$3,522"
5824,True,,0,0,0,,True,True,R$0,R$930,R$17,R$14,R$961
5825,True,,0,0,0,,True,True,"R$2,420","R$5,000",R$931,R$64,"R$8,415"
5826,True,,0,0,0,,True,True,R$300,"R$1,739",R$0,R$13,"R$2,052"
5827,True,,0,0,0,,True,True,R$320,"R$8,000",R$267,R$121,"R$8,708"
5828,True,,0,0,0,,True,True,R$880,"R$2,114",R$72,R$7,"R$3,073"
5829,True,,0,0,0,,True,True,R$0,"R$10,000",R$500,R$151,"R$10,650"
5830,True,,0,0,0,,True,True,"R$1,680","R$12,000",R$234,R$153,"R$14,070"
5831,True,,0,0,0,,True,True,R$0,"R$1,400",R$142,R$18,"R$1,560"
5832,True,,0,0,0,,True,True,Sem info,"R$7,000",R$167,R$106,"R$7,273"
5833,True,,0,0,0,,True,True,R$155,"R$1,008",R$0,R$4,"R$1,167"
5834,True,,0,0,0,,True,True,"R$2,000","R$10,000",R$584,R$127,"R$12,710"
5835,True,,0,0,0,,True,True,R$0,"R$1,600",R$234,R$16,"R$1,850"
5836,True,,0,0,0,,True,True,R$645,"R$1,584",R$66,R$5,"R$2,300"
5837,True,,0,0,0,,True,True,R$460,"R$1,451",R$0,R$5,"R$1,916"
5838,True,,0,0,0,,True,True,"R$1,378","R$3,290",R$279,R$42,"R$4,989"
5839,True,,0,0,0,,True,True,R$505,"R$1,600",R$59,R$21,"R$2,185"
5840,True,,0,0,0,,True,True,R$0,"R$1,720",R$0,R$22,"R$1,742"
5841,True,,0,0,0,,True,True,"R$1,200","R$2,280",R$0,R$29,"R$3,509"
5842,True,,0,0,0,,True,True,R$790,"R$3,500",R$509,R$53,"R$4,852"
5843,True,,0,0,0,,True,True,R$260,"R$2,280",R$92,R$29,"R$2,661"
5844,True,,0,0,0,,True,True,R$380,"R$3,220",R$0,R$13,"R$3,613"
5845,True,,0,0,0,,True,True,"R$1,600","R$3,870",R$325,R$50,"R$5,845"
5846,True,,0,0,0,,True,True,R$330,"R$1,200",R$100,R$16,"R$1,646"
5847,True,,0,0,0,,True,True,R$469,"R$1,210",R$0,R$14,"R$1,693"
5848,True,,0,0,0,,True,True,R$430,"R$1,800",R$0,R$23,"R$2,253"
5849,True,,0,0,0,,True,True,R$900,"R$4,020",R$125,R$51,"R$5,096"
5850,True,,0,0,0,,True,True,R$0,"R$1,740",R$0,R$27,"R$1,767"
5851,True,,0,0,0,,True,True,R$565,R$736,R$0,R$10,"R$1,311"
5852,True,,0,0,0,,True,True,Incluso,"R$3,500",R$100,R$53,"R$3,653"
5853,True,,0,0,0,,True,True,R$965,"R$2,200",R$165,R$28,"R$3,358"
5854,True,,0,0,0,,True,True,"R$1,300","R$3,763",R$262,R$15,"R$5,340"
5855,True,,0,0,0,,True,True,"R$2,800","R$7,100","R$1,081",R$90,"R$11,070"
5856,True,,0,0,0,,True,True,Sem info,"R$2,600",R$46,R$40,"R$2,686"
5857,True,,0,0,0,,True,True,R$756,"R$2,250",R$114,R$29,"R$3,149"
5858,True,,0,0,0,,True,True,R$0,"R$10,200",R$992,R$154,"R$11,350"
5859,True,,0,0,0,,True,True,R$980,"R$5,300",R$333,R$68,"R$6,681"
5860,True,,0,0,0,,True,True,R$600,R$700,R$69,R$9,"R$1,378"
5861,True,,0,0,0,,True,True,R$0,"R$12,000",R$459,R$181,"R$12,640"
5862,True,,0,0,0,,True,True,R$365,"R$1,200",R$40,R$16,"R$1,621"
5863,True,,0,0,0,,True,True,R$935,"R$1,889",R$0,R$24,"R$2,848"
5864,True,,0,0,0,,True,True,Sem info,"R$13,050","R$1,042",R$197,"R$14,290"
5865,True,,0,0,0,,True,True,R$600,"R$2,800",R$112,R$36,"R$3,548"
5866,True,,0,0,0,,True,True,R$0,"R$1,500",R$60,R$23,"R$1,583"
5867,True,,0,0,0,,True,True,R$500,"R$1,230",R$38,R$16,"R$1,784"
5868,True,,0,0,0,,True,True,"R$1,000","R$2,500",R$334,R$32,"R$3,866"
5869,True,,0,0,0,,True,True,R$0,"R$3,400",R$135,R$52,"R$3,587"
5870,True,,0,0,0,,True,True,"R$1,216","R$2,700","R$1,144",R$35,"R$5,095"
5871,True,,0,0,0,,True,True,R$0,"R$15,000","R$2,620",R$226,"R$17,850"
5872,True,,0,0,0,,True,True,R$0,"R$2,000",R$459,R$31,"R$2,490"
5873,True,,0,0,0,,True,True,R$700,"R$1,500",R$59,R$20,"R$2,279"
5874,True,,0,0,0,,True,True,Sem info,"R$3,000","R$2,500",R$46,"R$5,546"
5875,True,,0,0,0,,True,True,R$120,"R$2,680",R$110,R$41,"R$2,951"
5876,True,,0,0,0,,True,True,R$0,"R$2,529",R$142,R$39,"R$2,710"
5877,True,,0,0,0,,True,True,"R$1,100","R$1,500",R$0,R$20,"R$2,620"
5878,True,,0,0,0,,True,True,"R$2,654","R$8,000",R$940,R$102,"R$11,700"
5879,True,,0,0,0,,True,True,"R$2,200","R$5,000",R$834,R$64,"R$8,098"
5880,True,,0,0,0,,True,True,"R$1,899","R$7,200",R$293,R$92,"R$9,484"
5881,True,,0,0,0,,True,True,R$0,"R$3,300",R$450,R$50,"R$3,800"
5882,True,,0,0,0,,True,True,"R$1,000","R$1,800",R$90,R$23,"R$2,913"
5883,True,,0,0,0,,True,True,R$330,"R$1,250",R$19,R$16,"R$1,615"
5884,True,,0,0,0,,True,True,R$720,"R$3,300",R$0,R$45,"R$4,065"
5885,True,,0,0,0,,True,True,R$360,R$750,R$46,R$10,"R$1,166"
5886,True,,0,0,0,,True,True,R$165,"R$1,950",R$67,R$30,"R$2,212"
5887,True,,0,0,0,,True,True,"R$1,646","R$4,700",R$750,R$60,"R$7,156"
5888,True,,0,0,0,,True,True,R$280,"R$1,000",R$138,R$13,"R$1,431"
5889,True,,0,0,0,,True,True,R$0,"R$9,000","R$1,500",R$136,"R$10,640"
5890,True,,0,0,0,,True,True,"R$2,200","R$8,500","R$1,035",R$108,"R$11,840"
5891,True,,0,0,0,,True,True,R$0,"R$1,100",R$30,R$14,"R$1,144"
5892,True,,0,0,0,,True,True,Sem info,"R$13,000",R$950,R$196,"R$14,150"
5893,True,,0,0,0,,True,True,"R$1,205","R$4,500",R$251,R$58,"R$6,014"
5894,True,,0,0,0,,True,True,R$0,"R$15,000","R$1,850",R$226,"R$17,080"
5895,True,,0,0,0,,True,True,"R$1,100","R$2,530",R$428,R$33,"R$4,091"
5896,True,,0,0,0,,True,True,R$590,"R$4,147",R$243,R$53,"R$5,033"
5897,True,,0,0,0,,True,True,"R$1,900","R$3,800",R$0,R$49,"R$5,749"
5898,True,,0,0,0,,True,True,"R$1,000","R$3,000",R$50,R$39,"R$4,089"
5899,True,,0,0,0,,True,True,R$407,R$900,R$29,R$12,"R$1,348"
5900,True,,0,0,0,,True,True,"R$1,172","R$6,500",R$193,R$83,"R$7,948"
5901,True,,0,0,0,,True,True,"R$1,950","R$12,000",R$738,R$153,"R$14,840"
5902,True,,0,0,0,,True,True,"R$4,300","R$11,000","R$1,042",R$166,"R$16,510"
5903,True,,0,0,0,,True,True,"R$1,370","R$3,800",R$280,R$49,"R$5,499"
5904,True,,0,0,0,,True,True,R$0,"R$1,450",R$0,R$19,"R$1,469"
5905,True,,0,0,0,,True,True,R$560,"R$2,500",R$250,R$32,"R$3,342"
5906,True,,0,0,0,,True,True,"R$3,100","R$12,500","R$1,750",R$159,"R$17,510"
5907,True,,0,0,0,,True,True,"R$1,390","R$4,200",R$257,R$54,"R$5,901"
5908,True,,0,0,0,,True,True,"R$1,661","R$1,000",R$290,R$13,"R$2,964"
5909,True,,0,0,0,,True,True,R$0,R$850,R$34,R$13,R$897
5910,True,,0,0,0,,True,True,R$0,"R$6,000","R$1,042",R$91,"R$7,133"
5911,True,,0,0,0,,True,True,R$0,"R$9,800",R$525,R$148,"R$10,470"
5912,True,,0,0,0,,True,True,"R$2,541","R$6,500",R$567,R$83,"R$9,691"
5913,True,,0,0,0,,True,True,"R$1,253","R$3,579",R$218,R$46,"R$5,096"
5914,True,,0,0,0,,True,True,R$0,"R$3,880",R$255,R$59,"R$4,194"
5915,True,,0,0,0,,True,True,R$470,"R$5,800",R$42,R$74,"R$6,386"
5916,True,,0,0,0,,True,True,R$0,"R$2,710",R$226,R$41,"R$2,977"
5917,True,,0,0,0,,True,True,R$0,"R$4,500",R$500,R$68,"R$5,068"
5918,True,,0,0,0,,True,True,"R$1,200","R$5,180","R$1,750",R$66,"R$8,196"
5919,True,,0,0,0,,True,True,R$766,"R$2,000",R$23,R$26,"R$2,815"
5920,True,,0,0,0,,True,True,R$746,"R$1,700",R$100,R$22,"R$2,568"
5921,True,,0,0,0,,True,True,R$620,"R$1,740",R$37,R$23,"R$2,420"
5922,True,,0,0,0,,True,True,"R$2,640","R$2,800",R$514,R$36,"R$5,990"
5923,True,,0,0,0,,True,True,R$700,"R$2,200",R$0,R$28,"R$2,928"
5924,True,,0,0,0,,True,True,R$900,"R$3,000",R$81,R$39,"R$4,020"
5925,True,,0,0,0,,True,True,"R$4,911","R$10,250","R$2,470",R$130,"R$17,760"
5926,True,,0,0,0,,True,True,R$812,"R$3,200",R$0,R$41,"R$4,053"
5927,True,,0,0,0,,True,True,R$0,"R$10,000","R$2,317",R$151,"R$12,470"
5928,True,,0,0,0,,True,True,"R$4,208","R$9,000","R$1,203",R$115,"R$14,530"
5929,True,,0,0,0,,True,True,"R$1,100","R$4,000",R$10,R$51,"R$5,161"
5930,True,,0,0,0,,True,True,R$364,"R$1,679",R$83,R$22,"R$2,148"
5931,True,,0,0,0,,True,True,R$0,"R$6,800",R$71,R$87,"R$6,958"
5932,True,,0,0,0,,True,True,R$0,"R$2,200",R$182,R$34,"R$2,416"
5933,True,,0,0,0,,True,True,R$0,"R$1,200",R$48,R$19,"R$1,267"
5934,True,,0,0,0,,True,True,R$602,"R$1,800",R$130,R$23,"R$2,555"
5935,True,,0,0,0,,True,True,R$0,"R$1,010",R$30,R$13,"R$1,053"
5936,True,,0,0,0,,True,True,"R$1,084","R$3,300",R$207,R$42,"R$4,633"
5937,True,,0,0,0,,True,True,R$742,"R$2,330",R$0,R$30,"R$3,102"
5938,True,,0,0,0,,True,True,R$602,"R$1,800",R$130,R$23,"R$2,555"
5939,True,,0,0,0,,True,True,R$0,"R$2,000",R$15,R$31,"R$2,046"
5940,True,,0,0,0,,True,True,R$0,"R$7,000","R$1,400",R$106,"R$8,506"
5941,True,,0,0,0,,True,True,R$0,"R$6,000","R$3,000",R$51,"R$9,051"
5942,True,,0,0,0,,True,True,"R$1,125","R$2,000",R$275,R$26,"R$3,426"
5943,True,,0,0,0,,True,True,R$363,R$706,R$45,R$9,"R$1,123"
5944,True,,0,0,0,,True,True,R$0,"R$7,200",R$343,R$109,"R$7,652"
5945,True,,0,0,0,,True,True,"R$3,100","R$4,960",R$750,R$63,"R$8,873"
5946,True,,0,0,0,,True,True,R$350,"R$1,540",R$0,R$20,"R$1,910"
5947,True,,0,0,0,,True,True,R$0,R$850,R$59,R$13,R$922
5948,True,,0,0,0,,True,True,R$0,"R$2,060",R$0,R$27,"R$2,087"
5949,True,,0,0,0,,True,True,R$400,R$834,R$35,R$11,"R$1,280"
5950,True,,0,0,0,,True,True,R$0,"R$1,300",R$30,R$20,"R$1,350"
5951,True,,0,0,0,,True,True,R$0,"R$2,800",R$125,R$43,"R$2,968"
5952,True,,0,0,0,,True,True,"R$1,308","R$2,350",R$321,R$30,"R$4,009"
5953,True,,0,0,0,,True,True,"R$1,176","R$3,800",R$257,R$49,"R$5,282"
5954,True,,0,0,0,,True,True,R$0,"R$15,000",R$667,R$226,"R$15,890"
5955,True,,0,0,0,,True,True,"R$1,200","R$5,500",R$266,R$70,"R$7,036"
5956,True,,0,0,0,,True,True,R$400,"R$3,818",Incluso,R$27,"R$4,447"
5957,True,,0,0,0,,True,True,R$485,"R$1,500",R$103,R$20,"R$2,108"
5958,True,,0,0,0,,True,True,R$0,"R$1,100",R$30,R$14,"R$1,144"
5959,True,,0,0,0,,True,True,R$800,"R$4,000",R$273,R$51,"R$5,124"
5960,True,,0,0,0,,True,True,"R$1,700","R$9,000",R$500,R$115,"R$11,320"
5961,True,,0,0,0,,True,True,R$827,"R$1,658",R$0,R$22,"R$2,507"
5962,True,,0,0,0,,True,True,"R$1,344","R$3,800",R$125,R$49,"R$5,318"
5963,True,,0,0,0,,True,True,"R$2,300","R$6,410",R$417,R$82,"R$9,209"
5964,True,,0,0,0,,True,True,R$0,"R$9,000","R$1,531",R$136,"R$10,670"
5965,True,,0,0,0,,True,True,R$930,"R$1,980",R$182,R$26,"R$3,118"
5966,True,,0,0,0,,True,True,Sem info,"R$1,100",R$25,R$17,"R$1,142"
5967,True,,0,0,0,,True,True,R$0,"R$2,750",R$0,R$42,"R$2,792"
5968,True,,0,0,0,,True,True,"R$4,100","R$9,945","R$1,000",R$127,"R$15,170"
5969,True,,0,0,0,,True,True,R$602,"R$1,800",R$130,R$23,"R$2,555"
5970,True,,0,0,0,,True,True,"R$1,100","R$3,000",R$68,R$39,"R$4,207"
5971,True,,0,0,0,,True,True,R$769,"R$4,800",R$194,R$61,"R$5,824"
5972,True,,0,0,0,,True,True,"R$2,400","R$6,502","R$1,167",R$83,"R$10,150"
5973,True,,0,0,0,,True,True,R$750,"R$4,700",R$200,R$60,"R$5,710"
5974,True,,0,0,0,,True,True,R$0,"R$1,572",R$130,R$20,"R$1,722"
5975,True,,0,0,0,,True,True,R$868,"R$2,700",R$140,R$35,"R$3,743"
5976,True,,0,0,0,,True,True,"R$2,300","R$2,800",R$800,R$36,"R$5,936"
5977,True,,0,0,0,,True,True,"R$2,400","R$8,500",R$500,R$108,"R$11,510"
5978,True,,0,0,0,,True,True,R$750,"R$5,100",R$0,R$65,"R$5,915"
5979,True,,0,0,0,,True,True,"R$4,000","R$5,780","R$1,250",R$74,"R$11,100"
5980,True,,0,0,0,,True,True,"R$1,350","R$11,000",R$500,R$140,"R$12,990"
5981,True,,0,0,0,,True,True,"R$2,999","R$10,500",R$417,R$134,"R$14,050"
5982,True,,0,0,0,,True,True,R$0,"R$1,800",R$184,R$28,"R$2,012"
5983,True,,0,0,0,,True,True,"R$1,330","R$5,300",R$181,R$68,"R$6,879"
5984,True,,0,0,0,,True,True,R$331,"R$2,100",R$64,R$27,"R$2,522"
5985,True,,0,0,0,,True,True,R$900,"R$3,300",R$116,R$42,"R$4,358"
5986,True,,0,0,0,,True,True,R$700,"R$4,500",R$125,R$58,"R$5,383"
5987,True,,0,0,0,,True,True,"R$2,150","R$2,800",R$418,R$36,"R$5,404"
5988,True,,0,0,0,,True,True,"R$1,800","R$7,000",R$559,R$89,"R$9,448"
5989,True,,0,0,0,,True,True,R$304,"R$2,200",R$60,R$28,"R$2,592"
5990,True,,0,0,0,,True,True,R$380,"R$3,900",R$143,R$50,"R$4,473"
5991,True,,0,0,0,,True,True,"R$1,100","R$4,500",R$625,R$58,"R$6,283"
5992,True,,0,0,0,,True,True,"R$1,500","R$2,300",R$484,R$30,"R$4,314"
5993,True,,0,0,0,,True,True,R$561,"R$2,264",R$22,R$29,"R$2,876"
5994,True,,0,0,0,,True,True,R$380,"R$1,850",R$0,R$24,"R$2,254"
5995,True,,0,0,0,,True,True,R$477,"R$1,200",R$0,R$16,"R$1,693"
5996,True,,0,0,0,,True,True,R$200,R$950,R$20,R$13,"R$1,183"
5997,True,,0,0,0,,True,True,"R$3,000","R$8,000",R$0,R$102,"R$11,100"
5998,True,,0,0,0,,True,True,R$620,"R$2,650",R$69,R$11,"R$3,350"
5999,True,,0,0,0,,True,True,R$800,"R$1,330",R$0,R$17,"R$2,147"
6000,True,,0,0,0,,True,True,R$490,"R$1,654",R$0,R$21,"R$2,165"
6001,True,,0,0,0,,True,True,R$0,"R$6,000",R$488,R$91,"R$6,579"
6002,True,,0,0,0,,True,True,R$950,"R$2,269",R$0,R$29,"R$3,248"
6003,True,,0,0,0,,True,True,R$764,"R$4,200",R$134,R$54,"R$5,152"
6004,True,,0,0,0,,True,True,"R$3,500","R$12,750","R$1,084",R$162,"R$17,500"
6005,True,,0,0,0,,True,True,R$0,"R$3,500",R$380,R$53,"R$3,933"
